t,x_center,y_center,x_offset,y_offset
5.864823E1,3.802558E-1,-3.117826E-2,4.031272E-1,3.682095E-2
5.868140E1,3.801486E-1,-3.138718E-2,4.043984E-1,3.588219E-2
5.871457E1,3.802203E-1,-3.154498E-2,4.054574E-1,3.566875E-2
5.874775E1,3.802098E-1,-3.151528E-2,4.066088E-1,3.474671E-2
5.878092E1,3.801596E-1,-3.165355E-2,4.075695E-1,3.444562E-2
5.881409E1,3.801701E-1,-3.207796E-2,4.087959E-1,3.347819E-2
5.884726E1,3.801731E-1,-3.219979E-2,4.098676E-1,3.323084E-2
5.888043E1,3.801305E-1,-3.234079E-2,4.109731E-1,3.224232E-2
5.891361E1,3.802163E-1,-3.309635E-2,4.122890E-1,3.121149E-2
5.894678E1,3.800710E-1,-3.321202E-2,4.133185E-1,3.099272E-2
5.897995E1,3.802695E-1,-3.336621E-2,4.145098E-1,2.997698E-2
5.901312E1,3.802702E-1,-3.342519E-2,4.155465E-1,2.976631E-2
5.904629E1,3.800270E-1,-3.362555E-2,4.167916E-1,2.877963E-2
5.907947E1,3.802122E-1,-3.366227E-2,4.179008E-1,2.861660E-2
5.911264E1,3.798885E-1,-3.417416E-2,4.190740E-1,2.750916E-2
5.914581E1,3.800923E-1,-3.431090E-2,4.193087E-1,2.747214E-2
5.917898E1,3.799509E-1,-3.443456E-2,4.204672E-1,2.641831E-2
5.921216E1,3.801068E-1,-3.454928E-2,4.215116E-1,2.533182E-2
5.924533E1,3.799996E-1,-3.473072E-2,4.226565E-1,2.514031E-2
5.927850E1,3.800527E-1,-3.458946E-2,4.237191E-1,2.410353E-2
5.931167E1,3.802251E-1,-3.474784E-2,4.239646E-1,2.303494E-2
5.934484E1,3.798913E-1,-3.477643E-2,4.250707E-1,2.284089E-2
5.937802E1,3.798374E-1,-3.487185E-2,4.261313E-1,2.179322E-2
5.941119E1,3.800183E-1,-3.486346E-2,4.272262E-1,2.065516E-2
5.944436E1,3.802320E-1,-3.501223E-2,4.282581E-1,1.949666E-2
5.947753E1,3.795315E-1,-3.497131E-2,4.294643E-1,1.834788E-2
5.951070E1,3.799678E-1,-3.497352E-2,4.296585E-1,1.828793E-2
5.954388E1,3.798791E-1,-3.529426E-2,4.307240E-1,1.714453E-2
5.957705E1,3.798755E-1,-3.541772E-2,4.317043E-1,1.603171E-2
5.961022E1,3.799244E-1,-3.550860E-2,4.327975E-1,1.585045E-2
5.964339E1,3.799004E-1,-3.560919E-2,4.331069E-1,1.484014E-2
5.967656E1,3.797208E-1,-3.569907E-2,4.341358E-1,1.368424E-2
5.970974E1,3.796784E-1,-3.572836E-2,4.351151E-1,1.354232E-2
5.974291E1,3.797654E-1,-3.580992E-2,4.353481E-1,1.246115E-2
5.977608E1,3.798310E-1,-3.585138E-2,4.363606E-1,1.137369E-2
5.980925E1,3.798781E-1,-3.592718E-2,4.374717E-1,1.122734E-2
5.984242E1,3.797888E-1,-3.586991E-2,4.376194E-1,1.015602E-2
5.987560E1,3.798969E-1,-3.588606E-2,4.386168E-1,9.009600E-3
5.990877E1,3.797394E-1,-3.584398E-2,4.387736E-1,7.889822E-3
5.994194E1,3.797730E-1,-3.592520E-2,4.397916E-1,6.724760E-3
5.997511E1,3.796885E-1,-3.594957E-2,4.399144E-1,5.572497E-3
6.000829E1,3.798648E-1,-3.600854E-2,4.409272E-1,4.445485E-3
6.004146E1,3.795552E-1,-3.604917E-2,4.420195E-1,3.278057E-3
6.007463E1,3.793179E-1,-3.592447E-2,4.421405E-1,3.187197E-3
6.010780E1,3.795848E-1,-3.608795E-2,4.431766E-1,2.090015E-3
6.014097E1,3.791396E-1,-3.597091E-2,4.433700E-1,9.360399E-4
6.017415E1,3.790976E-1,-3.591283E-2,4.443734E-1,-2.246966E-4
6.020732E1,3.790596E-1,-3.593462E-2,4.444585E-1,-1.369400E-3
6.024049E1,3.789711E-1,-3.594636E-2,4.454560E-1,-2.530772E-3
6.027366E1,3.787538E-1,-3.599431E-2,4.455971E-1,-3.652523E-3
6.030683E1,3.790239E-1,-3.595741E-2,4.465887E-1,-3.794804E-3
6.034001E1,3.787845E-1,-3.593718E-2,4.467409E-1,-4.874606E-3
6.037318E1,3.790797E-1,-3.660273E-2,4.477395E-1,-6.020681E-3
6.040635E1,3.787491E-1,-3.674830E-2,4.477971E-1,-7.109656E-3
6.043952E1,3.790245E-1,-3.670819E-2,4.486686E-1,-8.282030E-3
6.047269E1,3.786274E-1,-3.684152E-2,4.487715E-1,-9.505523E-3
6.050587E1,3.784009E-1,-3.696562E-2,4.490375E-1,-1.058036E-2
6.053904E1,3.783045E-1,-3.701047E-2,4.493648E-1,-1.176681E-2
6.057221E1,3.782157E-1,-3.699744E-2,4.495832E-1,-1.196434E-2
6.060538E1,3.786796E-1,-3.675175E-2,4.500143E-1,-1.296717E-2
6.063855E1,3.786387E-1,-3.673099E-2,4.502090E-1,-1.404501E-2
6.067173E1,3.786857E-1,-3.679457E-2,4.503134E-1,-1.530581E-2
6.070490E1,3.785599E-1,-3.683547E-2,4.505026E-1,-1.637639E-2
6.073807E1,3.785481E-1,-3.684167E-2,4.504110E-1,-1.645468E-2
6.077124E1,3.785747E-1,-3.686001E-2,4.503919E-1,-1.647286E-2
6.080441E1,3.785740E-1,-3.688238E-2,4.502922E-1,-1.644923E-2
6.083759E1,3.785822E-1,-3.689370E-2,4.502948E-1,-1.646354E-2
6.087076E1,3.785864E-1,-3.688584E-2,4.502951E-1,-1.646956E-2
6.090393E1,3.785878E-1,-3.689984E-2,4.503037E-1,-1.647101E-2
6.093710E1,3.788702E-1,-3.771733E-2,4.503026E-1,-1.648425E-2
6.097028E1,3.787982E-1,-3.776053E-2,4.502844E-1,-1.648629E-2
6.100345E1,3.787370E-1,-3.776208E-2,4.502825E-1,-1.648855E-2
6.103662E1,3.786795E-1,-3.779236E-2,4.502761E-1,-1.648771E-2
6.106979E1,3.786369E-1,-3.779590E-2,4.502729E-1,-1.649040E-2
6.110296E1,3.786260E-1,-3.783286E-2,4.502614E-1,-1.649785E-2
6.113614E1,3.786079E-1,-3.783336E-2,4.502658E-1,-1.649760E-2
6.116931E1,3.785610E-1,-3.784833E-2,4.502610E-1,-1.645966E-2
6.120248E1,3.785563E-1,-3.785433E-2,4.502599E-1,-1.646763E-2
6.123565E1,3.785669E-1,-3.785336E-2,4.502510E-1,-1.645553E-2
6.126882E1,3.788835E-1,-3.763880E-2,4.502499E-1,-1.646015E-2
6.130200E1,3.788982E-1,-3.764131E-2,4.502497E-1,-1.644551E-2
6.133517E1,3.788575E-1,-3.764951E-2,4.502495E-1,-1.645157E-2
6.136834E1,3.788307E-1,-3.764347E-2,4.502412E-1,-1.647028E-2
6.140151E1,3.788043E-1,-3.765536E-2,4.502432E-1,-1.647453E-2
6.143468E1,3.787838E-1,-3.766990E-2,4.502437E-1,-1.647582E-2
6.146786E1,3.787672E-1,-3.767869E-2,4.502435E-1,-1.647681E-2
6.150103E1,3.787588E-1,-3.768498E-2,4.502426E-1,-1.647750E-2
6.153420E1,3.787500E-1,-3.768969E-2,4.502414E-1,-1.647769E-2
6.156737E1,3.787522E-1,-3.769086E-2,4.502414E-1,-1.647769E-2
6.160054E1,3.787652E-1,-3.777136E-2,4.502414E-1,-1.647769E-2
6.163372E1,3.787529E-1,-3.777314E-2,4.502409E-1,-1.647434E-2
6.166689E1,3.787428E-1,-3.776937E-2,4.502406E-1,-1.647363E-2
6.170006E1,3.787367E-1,-3.776781E-2,4.502576E-1,-1.646517E-2
6.173323E1,3.787315E-1,-3.776829E-2,4.502550E-1,-1.646815E-2
6.176641E1,3.787362E-1,-3.773930E-2,4.502345E-1,-1.647827E-2
6.179958E1,3.787304E-1,-3.774661E-2,4.502366E-1,-1.647663E-2
6.183275E1,3.787192E-1,-3.772643E-2,4.502350E-1,-1.647498E-2
6.186592E1,3.787152E-1,-3.773843E-2,4.502351E-1,-1.647549E-2
6.189909E1,3.787105E-1,-3.772334E-2,4.502270E-1,-1.649514E-2
6.193227E1,3.786612E-1,-3.780876E-2,4.502317E-1,-1.649294E-2
6.196544E1,3.786570E-1,-3.780745E-2,4.502317E-1,-1.649294E-2
6.199861E1,3.786541E-1,-3.781448E-2,4.502317E-1,-1.649294E-2
6.203178E1,3.786443E-1,-3.785653E-2,4.502317E-1,-1.649294E-2
6.206495E1,3.786413E-1,-3.784896E-2,4.502317E-1,-1.649294E-2
6.209813E1,3.786600E-1,-3.784603E-2,4.502317E-1,-1.649294E-2
6.213130E1,3.786562E-1,-3.784040E-2,4.502317E-1,-1.649294E-2
6.216447E1,3.786611E-1,-3.782904E-2,4.502317E-1,-1.649294E-2
6.219764E1,3.786614E-1,-3.782198E-2,4.502317E-1,-1.649294E-2
6.223081E1,3.786560E-1,-3.781618E-2,4.502317E-1,-1.649294E-2
6.226399E1,3.788351E-1,-3.772051E-2,4.502317E-1,-1.649294E-2
6.229716E1,3.788783E-1,-3.769300E-2,4.502317E-1,-1.649294E-2
6.233033E1,3.788533E-1,-3.769641E-2,4.502317E-1,-1.649294E-2
6.236350E1,3.789039E-1,-3.772061E-2,4.501797E-1,-1.649774E-2
6.239667E1,3.788676E-1,-3.771553E-2,4.501907E-1,-1.650378E-2
6.242985E1,3.788468E-1,-3.771696E-2,4.501954E-1,-1.650945E-2
6.246302E1,3.788206E-1,-3.771668E-2,4.502002E-1,-1.651347E-2
6.249619E1,3.788006E-1,-3.772104E-2,4.502035E-1,-1.651731E-2
6.252936E1,3.787852E-1,-3.772688E-2,4.502044E-1,-1.651821E-2
6.256253E1,3.787760E-1,-3.773011E-2,4.502037E-1,-1.651889E-2
6.259571E1,3.787706E-1,-3.773054E-2,4.502028E-1,-1.651957E-2
6.262888E1,3.787667E-1,-3.773145E-2,4.502028E-1,-1.651957E-2
6.266205E1,3.787948E-1,-3.770801E-2,4.502028E-1,-1.651957E-2
6.269522E1,3.787892E-1,-3.772800E-2,4.502028E-1,-1.651957E-2
6.272840E1,3.787834E-1,-3.772928E-2,4.502028E-1,-1.651957E-2
6.276157E1,3.787811E-1,-3.773105E-2,4.502028E-1,-1.651957E-2
6.279474E1,3.787923E-1,-3.771465E-2,4.502028E-1,-1.651957E-2
6.282791E1,3.787887E-1,-3.771689E-2,4.502028E-1,-1.651957E-2
6.286108E1,3.788241E-1,-3.774611E-2,4.501995E-1,-1.651306E-2
6.289426E1,3.788099E-1,-3.773722E-2,4.501996E-1,-1.651301E-2
6.292743E1,3.788004E-1,-3.774170E-2,4.501995E-1,-1.651297E-2
6.296060E1,3.786180E-1,-3.788751E-2,4.501994E-1,-1.651287E-2
6.299377E1,3.785377E-1,-3.788190E-2,4.501868E-1,-1.650611E-2
6.302694E1,3.785254E-1,-3.785109E-2,4.501900E-1,-1.650666E-2
6.306012E1,3.785219E-1,-3.783047E-2,4.501905E-1,-1.650661E-2
6.309329E1,3.785240E-1,-3.781152E-2,4.501908E-1,-1.650663E-2
6.312646E1,3.785221E-1,-3.782996E-2,4.501911E-1,-1.650662E-2
6.315963E1,3.785264E-1,-3.781574E-2,4.501913E-1,-1.650658E-2
6.319280E1,3.785311E-1,-3.780427E-2,4.501913E-1,-1.650583E-2
6.322598E1,3.784931E-1,-3.779994E-2,4.501913E-1,-1.650583E-2
6.325915E1,3.785569E-1,-3.778861E-2,4.501913E-1,-1.650583E-2
6.329232E1,3.789944E-1,-3.761596E-2,4.501913E-1,-1.650583E-2
6.332549E1,3.789458E-1,-3.760598E-2,4.501913E-1,-1.650583E-2
6.335866E1,3.789073E-1,-3.760044E-2,4.501913E-1,-1.650583E-2
6.339184E1,3.788659E-1,-3.760552E-2,4.501913E-1,-1.650583E-2
6.342501E1,3.788375E-1,-3.760930E-2,4.501913E-1,-1.650583E-2
6.345818E1,3.787610E-1,-3.761434E-2,4.501913E-1,-1.650583E-2
6.349135E1,3.787528E-1,-3.761579E-2,4.501913E-1,-1.650583E-2
6.352453E1,3.787380E-1,-3.762948E-2,4.501913E-1,-1.650583E-2
6.355770E1,3.787283E-1,-3.763112E-2,4.501913E-1,-1.650583E-2
6.359087E1,3.787205E-1,-3.763464E-2,4.501905E-1,-1.650627E-2
6.362404E1,3.786445E-1,-3.771688E-2,4.501906E-1,-1.650666E-2
6.365721E1,3.786426E-1,-3.771783E-2,4.501907E-1,-1.650665E-2
6.369039E1,3.786101E-1,-3.772017E-2,4.501908E-1,-1.650664E-2
6.372356E1,3.779026E-1,-3.776973E-2,4.495319E-1,-1.658061E-2
6.375673E1,3.749097E-1,-3.783384E-2,4.467073E-1,-1.653278E-2
6.378990E1,3.711428E-1,-3.798713E-2,4.431994E-1,-1.651294E-2
6.382307E1,3.671436E-1,-3.801957E-2,4.395579E-1,-1.652231E-2
6.385625E1,3.631466E-1,-3.790171E-2,4.351868E-1,-1.647126E-2
6.388942E1,3.586361E-1,-3.803103E-2,4.309905E-1,-1.648685E-2
6.392259E1,3.540884E-1,-3.790799E-2,4.264777E-1,-1.643421E-2
6.395576E1,3.498440E-1,-3.868874E-2,4.222310E-1,-1.736833E-2
6.398893E1,3.451683E-1,-3.868774E-2,4.176435E-1,-1.735181E-2
6.402211E1,3.404175E-1,-3.896983E-2,4.130249E-1,-1.743411E-2
6.405528E1,3.355639E-1,-3.897951E-2,4.083508E-1,-1.743910E-2
6.408845E1,3.307484E-1,-3.905883E-2,4.036394E-1,-1.752390E-2
6.412162E1,3.261154E-1,-3.905534E-2,3.988380E-1,-1.750847E-2
6.415479E1,3.213131E-1,-3.920601E-2,3.942521E-1,-1.837130E-2
6.418797E1,3.166674E-1,-3.917246E-2,3.895752E-1,-1.836445E-2
6.422114E1,3.123070E-1,-3.951064E-2,3.850341E-1,-1.837362E-2
6.425431E1,3.075396E-1,-3.952897E-2,3.801317E-1,-1.836647E-2
6.428748E1,3.029474E-1,-3.982545E-2,3.755144E-1,-1.845597E-2
6.432065E1,2.980659E-1,-3.988218E-2,3.706373E-1,-1.843383E-2
6.435383E1,2.935033E-1,-4.001605E-2,3.659586E-1,-1.937801E-2
6.438700E1,2.885730E-1,-4.005559E-2,3.611421E-1,-1.936293E-2
6.442017E1,2.839890E-1,-4.051108E-2,3.565495E-1,-1.944207E-2
6.445334E1,2.790254E-1,-4.066154E-2,3.519188E-1,-1.951610E-2
6.448652E1,2.744049E-1,-4.065841E-2,3.472122E-1,-2.040429E-2
6.451969E1,2.696500E-1,-4.065312E-2,3.425445E-1,-2.051200E-2
6.455286E1,2.647342E-1,-4.099472E-2,3.379045E-1,-2.054028E-2
6.458603E1,2.599231E-1,-4.114645E-2,3.332180E-1,-2.142320E-2
6.461920E1,2.555818E-1,-4.141309E-2,3.283599E-1,-2.155727E-2
6.465238E1,2.506065E-1,-4.152088E-2,3.234516E-1,-2.155556E-2
6.468555E1,2.457111E-1,-4.185280E-2,3.186445E-1,-2.248626E-2
6.471872E1,2.406794E-1,-4.184347E-2,3.137114E-1,-2.249181E-2
6.475189E1,2.357984E-1,-4.215146E-2,3.091818E-1,-2.262541E-2
6.478506E1,2.308622E-1,-4.214340E-2,3.041759E-1,-2.265503E-2
6.481824E1,2.258414E-1,-4.205125E-2,2.992095E-1,-2.355138E-2
6.485141E1,2.209693E-1,-4.216733E-2,2.944730E-1,-2.354751E-2
6.488458E1,2.163864E-1,-4.229294E-2,2.896898E-1,-2.356888E-2
6.491775E1,2.114248E-1,-4.244807E-2,2.848185E-1,-2.363130E-2
6.495092E1,2.069835E-1,-4.261568E-2,2.802703E-1,-2.365742E-2
6.498410E1,2.021353E-1,-4.258933E-2,2.752029E-1,-2.358378E-2
6.501727E1,1.974712E-1,-4.273299E-2,2.704348E-1,-2.352374E-2
6.505044E1,1.924279E-1,-4.268537E-2,2.657782E-1,-2.355087E-2
6.508361E1,1.875363E-1,-4.278595E-2,2.609534E-1,-2.446333E-2
6.511678E1,1.825035E-1,-4.295623E-2,2.559361E-1,-2.444458E-2
6.514996E1,1.775656E-1,-4.280092E-2,2.512017E-1,-2.456159E-2
6.518313E1,1.727539E-1,-4.295554E-2,2.462482E-1,-2.454586E-2
6.521630E1,1.678625E-1,-4.293463E-2,2.415059E-1,-2.455029E-2
6.524947E1,1.631118E-1,-4.331054E-2,2.367256E-1,-2.548452E-2
6.528265E1,1.583661E-1,-4.340710E-2,2.318157E-1,-2.546356E-2
6.531582E1,1.532754E-1,-4.347008E-2,2.268836E-1,-2.551909E-2
6.534899E1,1.484770E-1,-4.352704E-2,2.220018E-1,-2.548873E-2
6.538216E1,1.434703E-1,-4.388672E-2,2.172226E-1,-2.552328E-2
6.541533E1,1.387279E-1,-4.380082E-2,2.124298E-1,-2.545318E-2
6.544851E1,1.341966E-1,-4.388554E-2,2.077753E-1,-2.550578E-2
6.548168E1,1.290979E-1,-4.368641E-2,2.030049E-1,-2.542020E-2
6.551485E1,1.244212E-1,-4.419136E-2,1.980868E-1,-2.546119E-2
6.554802E1,1.196697E-1,-4.419342E-2,1.935240E-1,-2.537946E-2
6.558119E1,1.148264E-1,-4.460456E-2,1.884908E-1,-2.637502E-2
6.561437E1,1.099603E-1,-4.470847E-2,1.836877E-1,-2.639398E-2
6.564754E1,1.048376E-1,-4.476566E-2,1.787960E-1,-2.643519E-2
6.568071E1,9.988889E-2,-4.485990E-2,1.738581E-1,-2.641117E-2
6.571388E1,9.518673E-2,-4.501019E-2,1.692111E-1,-2.637282E-2
6.574705E1,9.055415E-2,-4.508776E-2,1.643180E-1,-2.636111E-2
6.578023E1,8.552119E-2,-4.517466E-2,1.595709E-1,-2.631672E-2
6.581340E1,8.064782E-2,-4.532981E-2,1.547919E-1,-2.632969E-2
6.584657E1,7.571814E-2,-4.559573E-2,1.500286E-1,-2.629002E-2
6.587974E1,7.106820E-2,-4.563154E-2,1.453921E-1,-2.626480E-2
6.591291E1,6.618521E-2,-4.574712E-2,1.404386E-1,-2.625689E-2
6.594609E1,6.104744E-2,-4.540899E-2,1.355032E-1,-2.723801E-2
6.597926E1,5.627579E-2,-4.542128E-2,1.307844E-1,-2.730568E-2
6.601243E1,5.149530E-2,-4.562514E-2,1.260179E-1,-2.733619E-2
6.604560E1,4.671534E-2,-4.560333E-2,1.211874E-1,-2.732410E-2
6.607878E1,4.203105E-2,-4.616960E-2,1.162680E-1,-2.826841E-2
6.611195E1,3.681087E-2,-4.612940E-2,1.117584E-1,-2.828388E-2
6.614512E1,3.202186E-2,-4.632990E-2,1.068525E-1,-2.830815E-2
6.617829E1,2.729122E-2,-4.640102E-2,1.019363E-1,-2.833622E-2
6.621146E1,2.246532E-2,-4.653959E-2,9.716976E-2,-2.932029E-2
6.624464E1,1.715798E-2,-4.648797E-2,9.253016E-2,-2.930765E-2
6.627781E1,1.245811E-2,-4.711830E-2,8.779180E-2,-2.934491E-2
6.631098E1,7.683035E-3,-4.734129E-2,8.296936E-2,-2.934780E-2
6.634415E1,2.965457E-3,-4.741777E-2,7.775828E-2,-3.039204E-2
6.637732E1,-2.458204E-3,-4.743470E-2,7.303670E-2,-3.041069E-2
6.641050E1,-7.157755E-3,-4.754914E-2,6.847962E-2,-3.042085E-2
6.644367E1,-1.087100E-2,-4.753952E-2,6.437255E-2,-3.036391E-2
6.647684E1,-1.456032E-2,-4.797946E-2,6.044387E-2,-3.039023E-2
6.651001E1,-1.854136E-2,-4.807295E-2,5.675778E-2,-3.037337E-2
6.654318E1,-2.260197E-2,-4.801152E-2,5.293050E-2,-3.032378E-2
6.657636E1,-2.561986E-2,-4.814369E-2,4.991540E-2,-3.031339E-2
6.660953E1,-2.807110E-2,-4.813245E-2,4.729134E-2,-3.032457E-2
6.664270E1,-3.023244E-2,-4.806519E-2,4.495586E-2,-3.030086E-2
6.667587E1,-3.257458E-2,-4.814319E-2,4.287103E-2,-3.029818E-2
6.670904E1,-3.415436E-2,-4.813248E-2,4.088964E-2,-3.035721E-2
